name,mean_SaliencyMap(mesh),mean_RoughnessFromDON(mesh),mean_meshPointDensityAndColorUniformity(mesh),Var_SaliencyMap(mesh),Var_RoughnessFromDON(mesh),Var_meshPointDensityAndColorUniformity(mesh),std_SaliencyMap(mesh),std_RoughnessFromDON(mesh),std_meshPointDensityAndColorUniformity(mesh),skew_SaliencyMap(mesh),skew_RoughnessFromDON(mesh),skew_meshPointDensityAndColorUniformity(mesh),slope_fractal3dmine,inc_fractal3dmine,mean1_fractal3dmine,std_fractal3dmine,mean_2d_fd_boxcount_m,var_2d_fd_boxcount_m,skewness_2d_fd_boxcount_m,max_2d_fd_boxcount_m,std_2d_fd_boxcount_m,3d_average_fd_m_24*12averFD,3d_average_ic_m_24*12averIC,3d_average_fd_24*12_m,3d_max_fd_24*12_m,3d_skewness_fd_24*12_m,3d_std_fd_24*12_m,3d_average_ic_24*12_m,3d_max_ic_24*12_m,3d_skewness_ic_24*12_m,3d_std_ic_24*12_m,co_volume_m,max_3D_boxcount,%median_3D_boxcount,mean_2d_fd_minefft,var_2d_fd_minefft,skewness_2d_fd_minefft,max_2d_fd_minefft,std_2d_fd_minefft,mean_2d_ic_minefft,var_2d_ic_minefft,skewness_2d_ic_minefft,max_2d_ic_minefft,std_2d_ic_minefft
11863,0.32290642856664,0.097074547595744,5.61808738160709,0.106504681075161,0.008272543704829,13.3817932254827,0.326350549371625,0.090953524971984,3.65811334235049,1.08375737568154,1.18962156702758,-0.884656778057812,1.9144849893499,9.42775169340698,0.619644723474952,4.06107886022032,0.978729695338989,0.026542278670238,1.19482572606284,1.57138332608619,0.162918012111117,3.93190449780795,23.4471863361746,3.75848608524606,4.21066837634183,0.54134696524238,0.063476157987877,24.1672042445558,28.104351424685,-0.339621778443791,0.49323093475872,28119,1,0.71822702469974,-2.22529423435862,0.098676556230949,2.41099185173694,-0.796034816488262,0.314128248062712,3.70791033932102,3.96083964019807,-2.27264595955419,5.20284770501049,1.99018583056911
11864,0.324983332561909,0.148326964734922,5.56403731976251,0.101796997483322,0.009431530521163,13.5537872623868,0.319056417398744,0.097116067265736,3.68154685728524,1.0840378428684,0.924744267682269,-0.849663133673126,1.91941437114203,9.67686888466984,0.813570148890489,4.11840535171708,0.881828704163966,0.018185626476151,1.998790374257,1.42486851032895,0.134854093286601,3.89134337601124,23.3020870954956,3.69823810521124,4.16603905180237,0.907314583466761,0.081580361388062,24.2541864512181,28.4358781427022,-0.915532689152946,0.576717961330329,38299,1,0.488952419858281,-2.38779524920255,0.128979937816012,3.48847369236865,-0.318290423620123,0.359137769965806,3.86869941946532,4.14523812885806,-3.78818661555077,5.11471693400882,2.03598578798037
11872,0.321022385742684,0.147556216551137,5.42121722395959,0.108008819259862,0.00983319534107,13.9801416023208,0.328646952305756,0.099162469417973,3.73900275505659,1.1439198146924,0.802170636267448,-0.76021191588475,1.84614139612535,9.54446227977149,0.848384976561615,4.11692560141558,0.916151921108902,0.019674373414171,-0.194793951755231,1.30819291315701,0.140265367836011,3.87662511168383,23.4760160208466,3.70238988549985,4.39915443047958,-0.524368668311108,0.074179799446222,24.2746435713832,27.9151957219958,0.138300636065951,0.504233017967711,38884,1.70951129135146,0.5,-2.48542261849178,0.086919081178862,2.00357961898574,-1.1866265199687,0.294820421916227,4.22797895676834,2.45322215112391,-2.72976192920583,5.51045245281775,1.56627652447577
11873,0.349974328695298,0.103446289709755,6.22712657117802,0.110696602201974,0.007908851203603,17.26703380713,0.332710989000926,0.088931722144594,4.15536205487921,1.14961325343297,1.07100884911604,-0.831276095015747,1.60512518225079,8.16566878673976,0.726410354813011,3.72781033130049,1.05003100582972,0.022263161829513,0.758748245202467,1.56568868447122,0.149208450931954,3.96615607435925,21.2451382795177,3.78055532517783,4.33705402409654,-0.346872150457772,0.075799574264464,22.1346296324809,25.0246858428063,-0.294158851184012,0.539005599485178,10926,1.35691544885672,0.59592202035757,-2.33589307344117,0.125637878929277,2.35194413201048,-0.933817228085388,0.354454339695929,2.45069364149598,3.17967368813939,-2.62954656040557,4.00075187013197,1.78316395436297
11874,0.323521767044202,0.099210528060904,5.6325903151422,0.111088491770414,0.007986056492528,13.3346488629035,0.333299402595346,0.08936473852996,3.65166384856322,1.15672428386885,1.04521955453879,-0.894162432713701,1.66927146636086,8.67283074288112,0.656411765010685,3.88295903768835,0.899916897326178,0.011415922695694,1.99024919578808,1.3247466005059,0.106845321356126,3.83756895811069,22.4356462466932,3.61671299209665,4.11434295520961,-1.32883808601771,0.077402904215715,23.7312763720442,26.7474486974,1.1087738647005,0.544917295500108,19736,0.787346297285475,0.417223245780633,-2.5693243269545,0.170124030315901,3.17521772537907,-0.451216349807806,0.41246094398852,3.19075215286916,4.76912533473958,-3.77507654958566,4.50795709953889,2.18383271674814
11877,0.330725778578883,0.101786822987519,5.29873125720877,0.10817219976816,0.008218094524945,14.3132971215504,0.328895423756792,0.090653706625515,3.78329183668805,1.15267152133746,0.998729483309234,-0.686561498964636,1.70629209036285,8.74574834488671,0.641831909377569,3.88133495753856,0.938685058861654,0.032742476028444,0.57066350516446,1.54498414373896,0.18094882157241,3.92226378571959,22.2143831777598,3.71045553680812,4.25542877360827,-1.6226675138734,0.072841952010611,23.3410819717599,26.3666378733305,1.76015545864307,0.522618555622844,18521,1.35691544885672,0.601335561692249,-2.33637506032191,0.184013845049851,2.82274382969494,-6.44E-14,0.428968349706422,2.62954483682502,5.43775593253909,-3.4366450002075,4.63539199531712,2.33189964032312
11880,0.328023371018904,0.144608358279651,5.42604525700584,0.107586654695658,0.009657528630273,13.9663949249722,0.328004046767197,0.098272725770036,3.73716402168438,1.1556466584172,0.867278229724016,-0.763169745149567,1.85491542097036,9.2681493255593,0.698132149017027,3.99332004234167,0.886467346482487,0.016433364011508,0.931860291628131,1.37508058567414,0.128192683143414,3.75221525325483,22.5955031599953,3.56871477811858,4.02418016677161,1.19344491079017,0.070267991985033,23.6118299194939,26.7865170293711,-0.884936582635042,0.464560894527047,27090,1.23861262584667,0.52225682268193,-2.66049525423579,0.149651420983305,2.96259304145662,-0.765989429454266,0.386848059298874,3.33000154417222,3.23702877236134,-3.73940127806321,4.41386239166081,1.79917446968362
11882,0.326560056918384,0.099569982417538,5.32815533980583,0.102725511460337,0.007992801168368,14.2360033933456,0.320508208101348,0.089402467350563,3.77306286633891,1.13601780814677,1.02573184625643,-0.704019724481467,1.7674037654425,8.70306776181232,0.536239720825696,3.81308185601031,0.954618195824041,0.026694872134383,0.67613990981854,1.33026868433193,0.163385654616258,3.72565806428505,21.8119910257079,3.5681304663741,4.15630704832787,-1.18366727185478,0.076798867707804,22.7273781443727,25.6848998780973,1.33806384131972,0.499779986633158,15511,1,0.592872025314328,-2.7456471598563,0.14878307660963,2.67052373912594,-0.797928678814202,0.38572409389307,2.33919897589557,2.49405145086621,-3.12938605522223,3.5350378354469,1.57925661336789
11883,0.303056745238064,0.096686991540092,6.01744186046512,0.104792179341406,0.008378470618453,17.9473702001064,0.323716201851878,0.091533986138775,4.23643366525506,1.20246613773376,1.16553335906889,-0.716377019147242,1.74333574512426,8.30264196530271,0.369208311485349,3.65969424088545,0.921646031256565,0.026609498143825,1.1634555111201,1.51105581168845,0.163124180132269,3.83404121000853,20.8538640671129,3.60745929454858,4.16006631134192,-0.345026847689806,0.074915296665688,22.1769964325464,24.8389818041258,-0.294115594279143,0.507248554417434,10583,1.70951129135146,0.58136314931306,-2.53099053645581,0.168222540551841,1.44183795667873,-1.10629704164428,0.410149412472871,1.58501504103599,3.4462533407254,-1.44482188766118,3.61387108215268,1.85640872135567
11884,0.30254234437228,0.092637297894888,5.25109795684552,0.097528284149647,0.007713723884738,14.4347539023737,0.312295187522394,0.087827808151735,3.79930966129029,1.12472586595109,1.19048823686897,-0.658592254057515,1.60077455780883,8.6227365064238,0.302099172184723,4.00114656878748,0.982410940347318,0.014005878348255,-0.001713229228094,1.20143785243571,0.118346433610208,3.97403704460481,22.1760012193785,3.76635457953087,4.22614484041071,-0.871681808277392,0.071344320572895,23.3080183651182,27.1191184660348,-0.935165616904379,0.528569696273383,20100,1.35691544885672,0.569012804246447,-2.34055753387239,0.04045687457179,2.12909768097774,-1.42039339114599,0.201138943449024,3.15379020085549,1.29749071447523,-2.41349289105365,4.62472310640371,1.13907449908916
11885,0.32376968009824,0.147841061098346,5.40711720535423,0.103237350089188,0.009581280090274,14.0200211703959,0.321305695699886,0.097884013456099,3.74433187236333,1.0901542700281,0.889306620646166,-0.751598551261139,1.79566961201128,9.14831620126382,0.719895098819607,3.99003346200223,0.914350871326053,0.018414481938243,1.37578560825061,1.4819349334938,0.135699970295661,3.89403002509811,22.7406131712026,3.68025160159552,4.11692798393637,-0.923411273674866,0.077057986752721,23.6819770676048,27.2269778703258,-1.85484398446112,0.534637178657133,26726,1,0.553294755665112,-2.36820060825836,0.175275321940554,2.86063354898424,1.61E-13,0.418658956598989,3.32032071459251,5.1568442359541,-3.70948391325466,5.11790854406405,2.27086860825414
11886,0.331018467937273,0.151466135566764,5.45031640157346,0.106653902224842,0.009618249217772,13.8965823353273,0.326579090305613,0.098072673144827,3.72781200375332,1.18095353403096,0.968148572724907,-0.778105977508133,1.92468558032464,9.25678832992565,0.596262694295425,3.92981674348451,0.895092994207222,0.016325396711227,0.799251635029373,1.23645649084952,0.12777087583337,3.7562658037481,22.0523422054991,3.60510625534567,4.10282734562614,-0.914615203778943,0.086791603500217,22.6230456532038,25.7530081526033,-0.686876420256929,0.529903160935272,22329,0.642062092104208,0.451930427712157,-2.72072982004097,0.080685889984128,1.85533790054205,-1.55750898939569,0.28405261833704,3.33783325752366,1.34484249788123,-2.72545102389656,4.32505440562051,1.15967344450118
11889,0.329061297072096,0.148023820101697,5.48885693745507,0.109964108362124,0.009300607846905,13.7833050197934,0.331608365941096,0.096439659097828,3.71258737537494,1.16152391404437,0.833075231716989,-0.802058934601873,1.67404107915623,8.73760702188515,0.682224255497813,3.90704092290864,0.94566270248186,0.025022477618061,0.673375875191449,1.40865278586324,0.158184947507849,3.88114750308023,22.6345451904807,3.70058278901199,4.16749120141501,0.405506038189471,0.059582075887422,23.5461999952205,26.5365106340411,-0.397072561974244,0.450195575702646,20620,2.06004271710615,0.490247778879295,-2.36261429084955,0.149622096692022,2.67618537115734,-0.404997696705849,0.386810155880145,2.96644427279389,4.80120273299129,-3.20072918229419,4.92727907947828,2.19116469782426
11893,0.311533995548184,0.100649804718318,5.38952914059928,0.101820266945555,0.007562834321709,14.0692087674247,0.319092881377124,0.08696455784806,3.75089439566414,1.17041582827232,1.08994649273501,-0.740905498275638,1.59847164988115,8.01311948521649,0.658708066001176,3.67207309216833,0.941449124993314,0.044784311186706,2.43867040807027,1.9520511393904,0.211623040302103,3.92339621839351,21.3312738880626,3.6614164085486,4.2140796933475,-0.148932371251243,0.07839753568898,22.7400635963252,25.2131470196711,0.313609076279112,0.531476178189627,10168,2.40942083965321,0.589624792419688,-2.29044410402398,0.141394727825199,1.516032285509,-0.968995220406851,0.376024903198177,2.14549501439119,3.26066486556909,-1.56436517359422,3.86297654095045,1.8057311166309
11895,0.317594485960625,0.142940983268191,5.51029392723035,0.102771043415517,0.009795749392267,13.7190122533671,0.320579231104445,0.09897347822658,3.70391849982786,1.08681462300903,0.899396128941545,-0.815511425157574,1.74684868749725,9.3088270249074,0.419961325901555,4.16706844729226,0.875290183152863,0.038455112051975,1.51764687121048,1.44520858558372,0.196099750259848,3.84927516162947,23.6267902642313,3.63513140671173,4.00003704554905,0.802277629253027,0.058877006854486,24.833124234312,28.5131213035741,-0.528348395777408,0.435078308938716,35554,1,0.551204532821664,-2.44790062210378,0.172527693773841,2.70217805296082,-0.196729073164203,0.415364531193795,3.79865912956195,4.77287718966946,-3.61265820428993,5.35917710958256,2.18469155481259
11898,0.330728914502529,0.147993882107353,6.05769230769231,0.106366236634193,0.00936835439473,17.8235946745582,0.326138370380109,0.096790259813322,4.22179993303309,1.13900482657422,0.95378609672371,-0.737928055521574,1.88803850954981,9.33833975044378,0.992297942518719,3.90009404016617,1.00833572517963,0.02548713717259,0.711275678176496,1.4757686740863,0.159646914071616,3.86273229389611,21.537133764094,3.68407788311171,4.33802772517447,1.25670450424503,0.097935089794508,21.8581985941147,27.3255506941262,0.636834629389073,0.599071411236555,28955,0.854755645675727,0.5,-2.39806832523955,0.085276619794851,2.54202890207956,-1.04164071654546,0.292021608438231,3.57603978915083,2.58940972905731,-2.8496755599291,4.90230748851957,1.60916429523443
