,"original_shape_Elongation","original_shape_Flatness","original_shape_LeastAxisLength","original_shape_MajorAxisLength","original_shape_Maximum2DDiameterColumn","original_shape_Maximum2DDiameterRow","original_shape_Maximum2DDiameterSlice","original_shape_Maximum3DDiameter","original_shape_MeshVolume","original_shape_MinorAxisLength","original_shape_Sphericity","original_shape_SurfaceArea","original_shape_SurfaceVolumeRatio","original_shape_VoxelVolume","original_firstorder_10Percentile","original_firstorder_90Percentile","original_firstorder_Energy","original_firstorder_Entropy","original_firstorder_InterquartileRange","original_firstorder_Kurtosis","original_firstorder_Maximum","original_firstorder_MeanAbsoluteDeviation","original_firstorder_Mean","original_firstorder_Median","original_firstorder_Minimum","original_firstorder_Range","original_firstorder_RobustMeanAbsoluteDeviation","original_firstorder_RootMeanSquared","original_firstorder_Skewness","original_firstorder_TotalEnergy","original_firstorder_Uniformity","original_firstorder_Variance","original_glcm_Autocorrelation","original_glcm_ClusterProminence","original_glcm_ClusterShade","original_glcm_ClusterTendency","original_glcm_Contrast","original_glcm_Correlation","original_glcm_DifferenceAverage","original_glcm_DifferenceEntropy","original_glcm_DifferenceVariance","original_glcm_Id","original_glcm_Idm","original_glcm_Idmn","original_glcm_Idn","original_glcm_Imc1","original_glcm_Imc2","original_glcm_InverseVariance","original_glcm_JointAverage","original_glcm_JointEnergy","original_glcm_JointEntropy","original_glcm_MCC","original_glcm_MaximumProbability","original_glcm_SumAverage","original_glcm_SumEntropy","original_glcm_SumSquares","original_gldm_DependenceEntropy","original_gldm_DependenceNonUniformity","original_gldm_DependenceNonUniformityNormalized","original_gldm_DependenceVariance","original_gldm_GrayLevelNonUniformity","original_gldm_GrayLevelVariance","original_gldm_HighGrayLevelEmphasis","original_gldm_LargeDependenceEmphasis","original_gldm_LargeDependenceHighGrayLevelEmphasis","original_gldm_LargeDependenceLowGrayLevelEmphasis","original_gldm_LowGrayLevelEmphasis","original_gldm_SmallDependenceEmphasis","original_gldm_SmallDependenceHighGrayLevelEmphasis","original_gldm_SmallDependenceLowGrayLevelEmphasis","original_glrlm_GrayLevelNonUniformity","original_glrlm_GrayLevelNonUniformityNormalized","original_glrlm_GrayLevelVariance","original_glrlm_HighGrayLevelRunEmphasis","original_glrlm_LongRunEmphasis","original_glrlm_LongRunHighGrayLevelEmphasis","original_glrlm_LongRunLowGrayLevelEmphasis","original_glrlm_LowGrayLevelRunEmphasis","original_glrlm_RunEntropy","original_glrlm_RunLengthNonUniformity","original_glrlm_RunLengthNonUniformityNormalized","original_glrlm_RunPercentage","original_glrlm_RunVariance","original_glrlm_ShortRunEmphasis","original_glrlm_ShortRunHighGrayLevelEmphasis","original_glrlm_ShortRunLowGrayLevelEmphasis","original_glszm_GrayLevelNonUniformity","original_glszm_GrayLevelNonUniformityNormalized","original_glszm_GrayLevelVariance","original_glszm_HighGrayLevelZoneEmphasis","original_glszm_LargeAreaEmphasis","original_glszm_LargeAreaHighGrayLevelEmphasis","original_glszm_LargeAreaLowGrayLevelEmphasis","original_glszm_LowGrayLevelZoneEmphasis","original_glszm_SizeZoneNonUniformity","original_glszm_SizeZoneNonUniformityNormalized","original_glszm_SmallAreaEmphasis","original_glszm_SmallAreaHighGrayLevelEmphasis","original_glszm_SmallAreaLowGrayLevelEmphasis","original_glszm_ZoneEntropy","original_glszm_ZonePercentage","original_glszm_ZoneVariance","original_ngtdm_Busyness","original_ngtdm_Coarseness","original_ngtdm_Complexity","original_ngtdm_Contrast","original_ngtdm_Strength","mean_SaliencyMap(mesh)","mean_RoughnessFromDON(mesh)","mean_meshPointDensityAndColorUniformity(mesh)","Var_SaliencyMap(mesh)","Var_RoughnessFromDON(mesh)","Var_meshPointDensityAndColorUniformity(mesh)","std_SaliencyMap(mesh)","std_RoughnessFromDON(mesh)","std_meshPointDensityAndColorUniformity(mesh)","skew_SaliencyMap(mesh)","skew_RoughnessFromDON(mesh)","skew_meshPointDensityAndColorUniformity(mesh)","slope_fractal3dmine","inc_fractal3dmine","mean1_fractal3dmine","std_fractal3dmine","mean_2d_fd_boxcount_m","var_2d_fd_boxcount_m","skewness_2d_fd_boxcount_m","max_2d_fd_boxcount_m","std_2d_fd_boxcount_m","3d_average_fd_m","3d_average_ic_m","3d_average_fd_texture_m","3d_average_ic_texture_m","3d_average_fd_24*12_m","3d_max_fd_24*12_m","3d_skewness_fd_24*12_m","3d_std_fd_24*12_m","3d_average_fd_24*12_texture_m","3d_max_fd_24*12_texture_m","3d_skewness_fd_24*12_texture_m","3d_std_fd_24*12_texture_m","3d_average_ic_24*12_m","3d_max_ic_24*12_m","3d_skewness_ic_24*12_m","3d_std_ic_24*12_m","3d_average_ic_24*12_texture_m","3d_max_ic_24*12_texture_m","3d_skewness_ic_24*12_texture_m","3d_std_ic_24*12_texture_m","FDavg_texture_m","FDsd_texture_m","FD_lacunarity_m","co_volume_m","max_3d_boxcount_m","median_3d_boxcount_m","max_D1_m","median_D1_m","mean_2d_fd_mine","var_2d_fd_mine","skewness_2d_fd_mine","max_2d_fd_mine","std_2d_fd_mine","mean_2d_ic_mine","var_2d_ic_mine","skewness_2d_ic_mine","max_2d_ic_mine","std_2d_ic_mine"
"Cardiac_700006632_la_iso.nii.gz",0.570111760113414,0.240981231863838,41.2119150293271,171.017114945338,180.277563773199,112.805141726785,189.010581714358,189.377929020253,480256.625,97.4988684110046,0.657085481452685,45134.7626295189,0.093980510168952,480383,245,324,39898140647,2.46797780897229,38,7.04748463129755,403,26.5664260788665,285.721778247773,291,11,392,16.0056313798129,288.19239319328,-1.51922658467106,39898140647,0.233501102541555,1417.92092940039,146.364181237557,295.499397502291,-21.630000389414,6.71941647258328,1.11592103281146,0.709658077338398,0.676936984723801,1.47415780008287,0.640368291099093,0.715324529249795,0.701787614284703,0.996234088009945,0.963591324375398,-0.237657429397928,0.802964555134438,0.450439875477707,12.0400386733433,0.090344243938342,4.19491361541238,0.725252383752935,0.183655591227404,24.0800773466867,3.26409920726594,1.95883437634868,6.62735388707195,24569.3194784162,0.051145272581287,28.6285555034042,112169.96014222,2.35286064488417,145.126463675859,194.131301482359,29627.0267598978,1.31013809743268,0.007606444671746,0.021599196133045,2.39048202115262,0.000290945926834,51900.2967437322,0.198574150925844,3.15019985773366,140.239026333813,5.69046772032988,851.703014402268,0.040312413684467,0.008196931207744,4.45120744549295,105686.41566397,0.396256773605215,0.543662036333509,2.09477274455498,0.643501593680963,86.8664443729297,0.005690128451705,735.905922396188,0.100191412171026,9.7803601825983,101.888087134105,6891371.16446562,1036873129.62696,46405.4268605711,0.016512403847014,1228.722804629,0.167286971358611,0.403037235613749,37.7180305428502,0.007718018984879,6.96117273424648,0.015289883280632,6887093.64829755,134.170610507435,2.38E-05,68.5131216114596,0.008159195260109,0.005259776924718,0.241321161377198,0.167027188535592,4.57966468361276,0.087308715418806,0.011094287638988,20.2436535381884,0.295480482297572,0.105329424374139,4.49929478231738,1.12163993591855,0.264412001785861,-0.035412075654992,2.54912440999443,12.6346253420773,1.79878707464191,4.81963171098876,0.64562182118283,0.003639492293751,2.13656662918037,0.898158497459338,0.060328204794695,3.46420558572085,27.0915253647438,3.46420558571642,28.400695912535,3.55211910493001,4.23908161929392,0.596101996684271,0.081509155181222,3.55211910492184,4.23908161929007,0.376623062168646,0.081509155181707,26.312892845438,28.9863398355267,-0.930194329529857,0.542978801344061,27.6220633932495,30.2955103833043,-0.811146706006931,0.542978801343923,0.033907607018312,0.151695149004396,0.00106581623413,480383,1,0.363360297799529,1,0.363360297799529,-2.98752581380828,0.004263181975561,3.73536847442878,-2.61906760987064,0.065293046915894,8.04667197035749,0.288976109779464,-4.76039988333885,8.30900534594876,0.537564981913316
"Cardiac_700006628_la_iso.nii.gz",0.5972476708274,0.351767724444341,34.9553519677912,99.3705491969377,109.553639829994,71.8679344353238,108.903627120496,110.589330407594,145665.25,59.3488290567106,0.76238447130048,17560.9250134423,0.120556721753763,145745,277,386,16480250645,2.86737843515882,49,4.81810113338414,483,34.4975225698605,332.917595800885,337,105,378,21.0450425872874,336.267638492385,-0.934523571191795,16480250645,0.175538566723726,2241.79910340367,101.626303920186,538.638678032081,-23.4115085466465,10.8364453810632,1.69675263747461,0.727222047472957,0.860784137248107,1.69667806799607,0.940906662626191,0.664271319371001,0.642458239514338,0.993651583543505,0.951849308629795,-0.235294158024123,0.844693095967962,0.476733975047959,9.96697461935753,0.05596483371798,4.90389603313257,0.772253391188051,0.128152945577813,19.9339492387151,3.68306107071933,3.13329950463446,6.93641229456743,7927.00492641257,0.054389549736956,25.2738489000315,25583.8684071495,3.66874542711256,100.399739270644,143.130350955436,15584.4689148856,1.42961005992917,0.013112005883829,0.041050192825188,2.84837514477507,0.001316717773217,14144.8503442168,0.156237263194596,4.42283190075638,96.3955910582029,3.88203671371757,407.052559549496,0.044395310789237,0.014721734788128,4.49611825018809,43264.0653037647,0.474197114253462,0.620916405629432,1.23490456032882,0.712530990047681,66.009597813024,0.011611862777637,488.870660583218,0.096978905094866,9.34204675401049,60.7681015671494,681185.860543543,70410493.9960325,6809.59907932812,0.039915345469103,1381.38603451696,0.274030159594715,0.535170719908337,30.7875090101726,0.023968943186813,6.13850959303641,0.034587807471955,680349.961296067,57.2964426042437,8.10E-05,67.4262557236812,0.018424750876034,0.009728063296365,0.315353951649101,0.158245849770276,8,0.100346187975617,0.009127663688035,0,0.316774664352465,0.09553880723578,0,0.96235569840709,0.345131266347579,0,2.32782981870718,11.1776035023667,1.35201473578982,4.35115565509927,0.759393803325698,0.020435959121556,2.312023821826,1.38529914689128,0.14295439525092,3.41015148683978,26.0455265610866,3.41015148681267,27.354697108957,3.44568327570954,4.28433889601297,-0.160090043295256,0.097793761674431,3.44568327563897,4.28433889597268,0.000890025344152,0.097793761686644,25.0253283756526,29.2442264373586,0.28844635151713,0.59445091031376,26.3344989237445,30.5533969851448,0.288446351802336,0.594450910354948,0.010698835621326,0.096998363570485,0.003512985008062,145745,1,0.410918355353388,1,0.410918355353388,-2.89520675850453,0.128390487978806,4.2262134116649,-0.909543914312699,0.358316184366275,6.98910143491716,4.76002565848377,-4.12039956073584,7.92478089904778,2.1817483031926
"Cardiac_700006633_la_iso.nii.gz",0.521908562215515,0.354739957490865,33.581828921983,94.6660454027026,106.117859005919,61.8465843842649,106.79419459877,106.869078783341,107019.208333333,49.4070196467532,0.757587669039051,14388.8377875767,0.134450983254891,107095,165,261,5078586277,2.69169937948312,50,3.70914420911661,354,30.4419566270516,214.207021803072,217,3,351,20.5872079947469,217.764368316571,-0.502842215390988,5078586277,0.18587717272574,1536.67191857327,85.3471322255635,166.352998678259,-8.26996735329258,6.80929283473221,2.39951048907196,0.477512612593608,1.15405977581363,1.92619220618108,1.03875289238652,0.580550583142562,0.539674533436721,0.989727304176004,0.932156287333714,-0.08490482937626,0.562063780356194,0.481909928456757,9.17847007666494,0.044226217337112,5.03690536695249,0.501405288705183,0.08836398416934,18.3569401533299,3.4013179734418,2.30220083095104,6.34208670586013,8057.76151080816,0.0752393810244,13.6298544077609,19906.5158130632,2.54078667327562,85.135524534292,77.10043419394,6648.57764601522,0.95887054720601,0.013839713763491,0.053467774412015,4.17505062393586,0.001184468902452,13520.1276093137,0.172446938422871,2.88317076858705,84.6881598988769,2.46207453757693,210.663765933351,0.032694294684821,0.014285732018644,3.90085721675715,46506.1480107383,0.590123329939615,0.7320445183464,0.574485425613318,0.795204683148492,66.9692873614419,0.01168345446227,524.618765657026,0.119475920213397,9.57427277311654,74.955363242997,438663.139375996,38346147.5729902,5210.2610479442,0.026890231193079,1179.79845137782,0.268685595850107,0.529210127018109,39.2727155945826,0.016227898815479,5.92053658537618,0.041000980437929,438068.283828421,69.8133114883914,7.69E-05,83.2260916455517,0.019665811980049,0.007717974696693,0.309921169617052,0.151150457085381,5.40276478536535,0.099923603107138,0.009171686178184,14.0322509569326,0.316106948843486,0.095768920732063,3.74596462302204,0.98534741066185,0.39597377119368,-0.748947161297004,2.3819317481958,10.9916015247202,1.19013451790368,4.2241171636696,0.704840469360764,0.005331126656434,1.11536887436604,0.924292746063511,0.073014564687013,3.47333354294224,24.722514090061,3.47333354289438,26.031684637998,3.48020117527229,4.31369991517629,-0.764381544817473,0.096620544001324,3.48020117514493,4.3136999150577,-0.577175929372204,0.096620544006691,23.7364786711117,29.0278769495641,0.202105020176977,0.614426286162333,25.0456492194297,30.337047497341,0.266302888357829,0.614426286160593,0.01007899994692,0.08774974098281,0.004780802091601,107095,1,0.406598009240066,1,0.406598009240066,-2.85371159373198,0.135218622840315,2.77307393313838,-1.31851277628315,0.367720849069392,6.74337776795644,4.30430035625893,-2.71139436030998,7.85098899102612,2.07468078418318
"Cardiac_700006626_la_iso.nii.gz",0.670314248874244,0.417018166398525,35.4558706970484,85.022364860635,93.2148056909416,66.7607669218981,92.5742944882649,95.0683964312011,120247.5,56.9917026390684,0.789595788150925,14920.9567686725,0.124085380308717,120318,275,372,13662595400,2.62399808831456,37,11.0163120890778,843,31.7146449600619,333.377981681876,342,94,749,16.5886956075047,336.977808544599,-0.276399272949192,13662595400,0.231362322034643,2413.16478123865,123.441934047546,1603.12577876323,4.8459701799213,11.2475354376731,1.84311407226318,0.715313152901077,0.835447214457117,1.6983963634521,1.12845446856469,0.683230380145779,0.663606658259821,0.998119806170698,0.974774618808464,-0.212633544317368,0.796303259471933,0.452177428686157,11.0040776489755,0.089665875126089,4.48383508399365,0.758009336880239,0.187696278481948,22.0081552979509,3.38819553443022,3.27266237748407,6.64266007047596,5868.16142223109,0.048772099122584,31.7021754167643,27837.0518625642,3.93914096996395,121.773433733938,169.031167406373,21835.6946757759,1.35883289883693,0.010200270410526,0.039818508061244,4.17341797921844,0.00085024587937,12780.0691762785,0.180504361674023,5.55491552798222,117.696487259135,4.63790596054416,583.593624575051,0.041525973099065,0.011486559748035,4.49464342950272,32301.9055207963,0.452521865592364,0.587740564427344,1.67096261420333,0.696127527053545,79.2011262377006,0.0088731077587,328.763756419663,0.080401994722344,22.3164151313873,105.42088530203,780432.323306432,100442907.680607,6142.02266425962,0.025446296809635,1032.35387625336,0.252470989545943,0.513230944077873,55.9372068071154,0.01404051455341,6.69638124801232,0.033984939909241,779566.504555016,20.6975582695483,8.37E-05,307.446679415477,0.004953325781084,0.09730064821656,0.308929491666572,0.10309571355036,5.30227868521879,0.1012309334284,0.008793441578459,14.3040702260292,0.31816808989652,0.09377335217672,3.78207221322243,0.972442909560904,0.837966132745499,-0.688658815485254,2.3532277353372,11.0291441203413,1.24544998882228,4.26361326962955,0.781138921636705,0.023752288612869,3.21388192016172,1.52973303275117,0.154117775135993,3.41192009585669,26.1454471648441,3.41192009582249,27.454617712742,3.42583228249747,3.87212877527575,1.04947553533418,0.072888829359777,3.42583228243923,3.87212877527123,0.734524111858179,0.072888829390103,25.5327481923019,29.7445727407103,0.42143627049766,0.367122414093239,26.8419187403334,31.0537432885236,0.66576749046547,0.367122414217425,0.008744844289525,0.09112765539394,0.004255389883475,120318,1,0.446159565286822,1,0.446159565286822,-2.90803334563234,0.147005134599087,4.19204009945742,-0.877006554436705,0.38341248623263,7.04833087193058,5.13837547305428,-4.21983547949375,7.93373976620508,2.2667985073787
"Cardiac_700006635_la_iso.nii.gz",0.623646148934202,0.461782530388849,41.0912605368859,88.9840083432445,100.603180864225,65.924198895398,100.284595028349,102.825094213426,142416.375,55.4945341199933,0.817520897729155,16132.1361851792,0.113274447444538,142507,203,286,8780524803,2.49060475393666,41,4.33118262337041,366,26.2676725789394,245.808170826696,249,56,310,17.4166702671615,248.223067480045,-0.727181709369206,8780524803,0.217998358711847,1193.0343840365,72.0559369239965,119.980527229436,-6.21755179624878,5.55598892637898,1.53227471221873,0.566194995957317,0.876144137582567,1.67471234806303,0.748341533710535,0.648690320146737,0.624095563271865,0.991272377780698,0.940352054331384,-0.133030826390202,0.66506823447728,0.491424581289249,8.42910329097648,0.06610664178605,4.52227221591688,0.578812884926745,0.133342899594415,16.858206581953,3.2536687836434,1.77206590964943,6.47469557112961,8306.05342193717,0.058285231054876,21.7839826412664,31066.2921049492,1.9927305676269,71.7560821573677,125.473787252556,9485.70353737009,1.7605880479496,0.016377086234376,0.038503685230675,2.31974544068,0.001124202722459,18035.1384403345,0.195586179376213,2.38335584384358,70.1808827231227,3.51396154673458,258.753473181328,0.053374095566263,0.017419497360449,4.0298492112664,46623.002470532,0.501142961552612,0.646814650400439,1.06836333793596,0.732419574529428,50.3670132558153,0.013467672479531,513.670060157335,0.118850083331174,7.38711511393876,57.0240629338269,936821.476399815,69034190.182323,13140.8884890923,0.035631138569081,1069.90513651087,0.247548620201498,0.503048581570297,28.1818165528438,0.020028449966997,5.98086937370687,0.030328334748469,935734.292855971,110.082365100142,6.06E-05,49.8847043482601,0.016503812901717,0.005033376154431,0.290826179706725,0.133574382036312,5.39758139534884,0.101215168637768,0.010368797082703,14.0467662433782,0.318143314620578,0.101827290461364,3.74790157866747,1.05790077675814,0.740958684182347,-0.74579407490494,2.37532688846942,11.2182690341223,1.311877171332,4.33017243057285,0.687539383670155,0.012309315770761,1.51668037726831,1.01803971863099,0.11094735585295,3.46066543894079,25.8213959514026,3.46066543890753,27.1305664992985,3.47370702186812,3.95517951816981,1.81382053318619,0.100236237389251,3.47370702180852,3.95517951816574,1.41369427360005,0.100236237423661,25.3275953355979,29.8112722169851,-1.15584864096542,0.413120381178672,26.6367658836367,31.1204427647825,0.611284855314963,0.413120381280423,0.010156447391912,0.09496268100171,0.003592805967426,142507,1,0.417725913810128,1,0.417725913810128,-2.9431347167692,0.081840379022872,4.26154060741668,-1.4143639678115,0.286077575183501,7.274275232039,2.71707550590444,-4.19688766235571,7.88188119331602,1.64835539429592
"Cardiac_700006634_la_iso.nii.gz",0.610557294241634,0.480053261981834,38.7060066318789,80.6285670720921,92.655275079188,62.2655603042324,89.3588272080604,93.706990134141,107246.875,49.2283597501167,0.796679888323805,13702.1915653947,0.127763084615703,107317,124,196,2892374689,2.26738448312346,36,3.50705810927943,272,22.3799629660417,161.646644986349,164,23,249,15.3379472977737,164.169703704924,-0.460862671611633,2892374689,0.247931935012699,822.053779219763,50.3917093169612,51.8481918986467,-2.78089946672302,3.98970877040236,1.11896594397493,0.56134963461761,0.755481175175751,1.50842748120687,0.539926715542775,0.676014060728612,0.658081858883805,0.991041752835471,0.939292375296204,-0.132685996925687,0.649586787876856,0.498220127845635,7.04797116452947,0.082550553050264,4.12415287248111,0.568132655998284,0.170123976052386,14.0959423290589,3.0275539810797,1.27716867859432,6.28832584162058,6192.79259576768,0.057705606714385,22.2236512966063,26607.3114697578,1.39899777335695,50.1998658180903,142.475740097096,7361.44078757326,2.94299850325817,0.022950857859756,0.030563913091526,1.40950746649232,0.001081201220922,14649.5411130811,0.221260426134183,1.68530277261544,49.47820986664,3.93676479822038,200.45898637221,0.085529311322603,0.024086960601427,3.91591277888439,31206.8215663117,0.467949504028779,0.616694179214563,1.25866062521297,0.707082374660394,34.4723877339581,0.017800901467958,324.883959044369,0.138602371605959,5.85976085190276,46.0772184300341,1148551.18387372,58374155.5985495,23616.4138486835,0.042295754429885,637.959044368601,0.272166827802304,0.532170013306819,24.8437043956319,0.023972096603784,5.53063420053369,0.021841833073977,1146455.03640677,119.527840446023,8.03E-05,30.8803917579341,0.014154044108378,0.004557462123101,0.324853014542784,0.106258470881948,6.42967327262989,0.104096572534206,0.009155502332456,16.5263610608986,0.322640004547183,0.095684389178467,4.06526272962752,0.94038927218447,1.01298085668042,-0.949347385873205,2.46847676620873,11.1580353305075,1.1631676588444,4.22839855747811,0.693400236070853,0.015372355772689,3.68687311085041,1.35475564567573,0.123985304664258,3.42391518465568,25.9823411917308,3.42391518457437,27.2915117398047,3.42912341649081,3.8685301149855,-0.294796567349436,0.063458300796784,3.42912341624688,3.86853011418129,-0.687576796794537,0.063458300758715,25.1150206511365,29.5628120013714,0.163372879046699,0.415653371576261,26.4241912001024,30.8719825491842,0.169807637482846,0.41565337081683,0.006564930428567,0.080431848885772,0.004770912343804,107317,1,0.4448542019347,1,0.4448542019347,-2.86161523464693,0.152666970148722,3.41352608988073,-0.87567477687005,0.390726208679072,6.71063135476063,5.00094967489157,-3.46356006307363,7.81517867152928,2.2362803211788
"Cardiac_700006657_la_iso.nii.gz",0.583958387317436,0.405097233034618,35.1411972595688,86.7475618046637,91.1372591205156,58.6941223633168,92.5742944882649,92.5958962373603,107453.208333333,50.656966295171,0.78588933840543,13908.1378185931,0.129434365286221,107523,236,357,9728319152,3.02485235832859,58,4.03757643260691,545,37.784314370106,296.622527273235,298,40,505,24.6932660509631,300.79334154881,-0.326492842082919,9728319152,0.152529117994472,2491.71063413817,135.066756748655,631.597193573394,-3.45644557503594,12.7357894964886,1.83442786756209,0.746948735266837,0.940213086838205,1.75901165501836,0.934026680297851,0.63698455050473,0.610183801000322,0.995933523501429,0.958919577171285,-0.228836805404108,0.851539261003269,0.490640811097586,11.5039441165076,0.042561541380997,5.22698642657989,0.781078939088829,0.094042914266308,23.0078882330151,3.85759278384311,3.64255434101266,7.01408828936136,6506.84886954419,0.060515879109997,20.1594715978443,16400.3883541196,4.07069899561423,133.6824958381,115.898133422617,16060.5783599788,0.899749782845788,0.008788168433236,0.043075226961009,4.67192591884452,0.000629666278607,9957.4877965741,0.139862940315556,4.70073371872496,131.465867645566,3.23919903238824,439.981539669217,0.026888710676995,0.009230603973648,4.49282149808007,36819.7986495733,0.513986035878881,0.662130249055837,0.924955671353575,0.742703956614157,95.9452127744608,0.007171706447152,321.312639821029,0.089852527914158,10.6568447085717,96.3280201342282,433089.167505593,57576569.9723154,3367.64448635751,0.017859416059052,1018.5822147651,0.284838426947735,0.54701046237882,52.8685238435257,0.010332382872327,6.21893584998056,0.033258000613822,432185.085706772,25.8929120340178,0.000112543222309,129.399510543694,0.012523461865117,0.024719585429705,0.291218550208373,0.100878120785094,5.90001087429317,0.097487068732906,0.008696753219997,18.2899695518622,0.312229192634042,0.093256384339074,4.27667739628116,1.04508982921017,0.877092367196952,-0.654718953321145,2.2991193658084,10.8520435979342,1.22578715574229,4.22936121747567,0.678663208305134,0.01162604466608,2.20838767533572,1.07969599732805,0.10782413767835,3.43675679516842,25.6822181757105,3.43675679512868,26.991388723627,3.42769220562095,3.8130942049181,-1.58185207157848,0.073023572183563,3.42769220554707,3.81309420491346,1.58777399441446,0.073023572193488,25.1143598184756,29.3723723828174,0.071082393774559,0.365449247515629,26.4235303665749,30.681542930597,0.179740086241139,0.365449247524293,0.008396849514284,0.088084509454354,0.004761771899966,107523,3.10628371950539,0.432193720623774,3.10628371950539,0.432193720623774,-2.86961485867168,0.13618856068856,2.96827234114971,-1.30860504659234,0.369037343216862,6.86969653266587,4.28768986821761,-2.92492391910744,7.83986770874481,2.07067377155785
"Cardiac_700006638_la_iso.nii.gz",0.55626170793343,0.357314160865322,34.323248323783,96.0590205567588,99.0454441153151,70.6045324324154,106.962610289764,107.368524251756,122605.291666667,53.4339548373151,0.767683828385503,15546.8070619747,0.126803719893613,122681,206,311,8932085633,2.70541089360586,46,4.60289325874071,420,32.4927847866398,266.284534687523,275,45,375,20.2071330596012,269.82847903632,-1.14799622428224,8932085633,0.195614864692155,1899.95468530304,107.711617832369,366.450097768915,-30.3124526897722,8.72654805467388,2.02101239476727,0.621246396325973,1.02273096924663,1.82948394279024,0.955379027390374,0.613645093137325,0.580961460550101,0.992366138214288,0.942889020198881,-0.134830309521042,0.691324529661686,0.487862886628356,10.2972950298573,0.055934103334541,4.8892842600586,0.666072225031031,0.1307157791024,20.5945900597146,3.42854227580659,2.68689011236029,6.48861078480475,7970.15535412982,0.064966501366388,17.915477185922,23998.2272152982,3.12040796276258,106.602905095329,99.4127452498757,11268.8395350543,0.937466727989285,0.011286707612035,0.045003418878378,4.01794946342723,0.0008750650615,14625.528816838,0.172439910525941,3.64892690316511,104.362978430361,2.90300211705225,317.94020008009,0.030371799698462,0.01194169727397,4.08974474019075,46643.6834388547,0.546847055576064,0.691246779483752,0.782057218805133,0.766054242598174,78.45058308679,0.009594933212683,463.723630219648,0.111929430417487,10.7393618053222,84.9536567704562,657259.573980208,75680919.3615737,5842.22208113236,0.023747423964376,1080.77311127203,0.260867272814874,0.522496796372317,43.2302963970384,0.013814426602545,6.11747823185152,0.033770510511,656382.725107226,56.1809540614266,7.57E-05,83.4648370816493,0.018267774952664,0.010087339888252,0.312086420571096,0.139525862078891,8,0.110443508853521,0.010317050432574,0,0.332330421197822,0.101572882368152,0,1.00729305952312,0.537848861568436,0,2.46879433842372,11.257076138156,1.21228374937436,4.27098224185036,0.792703071630121,0.004851259567062,0.375438138783549,0.925049117317388,0.069650983963347,3.41520413288805,26.2887080887182,3.41520413286006,27.5978786365947,3.46810057349655,4.00551455323582,0.487079556116564,0.084172911416351,3.4681005734468,4.00551455321513,0.872403367421411,0.084172911425866,25.5025930343214,30.0006875245146,-0.824268743030166,0.485261498406862,26.8117635823224,31.3098580723124,-0.288811497457806,0.485261498415543,0.008040853232283,0.089955875331538,0.004173425387794,122681,0.854755645675727,0.425846816346143,0.854755645675727,0.425846816346143,-2.9790820119609,0.017609767014531,2.94590246522174,-2.46290226322618,0.132701797329691,7.45002693022613,0.676482831127049,-2.67613618558071,7.96327766053414,0.822485763479861
"Cardiac_700006649_la_iso.nii.gz",0.435300430004713,0.358416244706888,35.0458582020346,97.7797706426367,103.696673042099,50.1597448159378,102.396288995256,104.177732745534,99673.2083333333,42.5635762065019,0.753052912543889,13805.2494090088,0.138505117271237,99765,216,315,7228228452,2.73885435975588,52,4.26740959943116,390,32.3863321855526,265.859088858818,270,65,325,21.9098803040361,269.170109796423,-0.844783131513434,7228228452,0.180050295963268,1771.49287897737,87.6772660651631,284.510348811221,-15.2905688752957,8.69404743209593,1.46114456366003,0.710513133837628,0.812725285487212,1.63600975250932,0.788634592062213,0.672940296872339,0.652841179379081,0.992845563314794,0.948308711981326,-0.225241031437746,0.82609517736893,0.477884145199731,9.26652415079871,0.057795891161402,4.71799733800577,0.743582518401496,0.113475765887531,18.5330483015974,3.55028848085921,2.53879799893899,6.82679649000137,5341.47547737182,0.053540575125263,25.9348684066002,17962.7177767754,2.91975516934801,86.7164235954493,148.094472009222,13544.2649626623,1.74595035507809,0.014327060049569,0.03719421661306,2.43855395477729,0.001110922925912,9879.1074883102,0.161385414606908,3.56021861038467,84.1661765905586,4.01161294361553,357.652056118951,0.052001665593956,0.015690216302832,4.39801853127967,28839.436892677,0.467579066525163,0.613362170331047,1.30257073249452,0.70737359260031,57.6947438503189,0.012060041271832,299.686019352686,0.099995335119348,8.30087745403061,59.9853186519853,530766.46946947,48297870.8661995,6104.13649587292,0.036370608903899,742.436102769436,0.247726427350496,0.507411730142567,29.4265043011073,0.021012906056679,6.26329055028922,0.030040595399188,529658.359332305,52.0969554227986,0.000113600736018,51.8987725393119,0.018911746172809,0.010430598981209,0.28859535717814,0.106263143009004,5.31846994535519,0.096090307620595,0.008519023322949,14.2616370031962,0.309984366735799,0.092298555367615,3.77645826181043,1.06873544929472,0.801125867073214,-0.698257390364005,2.21722609419288,10.6629033219822,1.23547846403327,4.21370461454621,0.831630631000107,0.01501445198009,0.43355622159428,1.15428169054029,0.122533472896551,3.46596402088023,25.3718720441843,3.46596402085365,26.6810425920535,3.49102881549613,4.18769676008661,0.041732123837359,0.075475695713558,3.49102881543932,4.18769676005734,0.360517261325012,0.075475695714768,24.540252781103,29.601678175227,0.249353337006877,0.548924145563306,25.8494233291338,30.9108487230146,-1.06322756758651,0.548924145542241,0.007628687489004,0.08301771985691,0.005132060341803,99765,1,0.437659533549004,1,0.437659533549004,-2.83300723295283,0.094128246983105,2.8346613171514,-1.52003012337395,0.306803270815526,6.57626401808745,3.17976632008555,-2.63051258446102,7.62575569405506,1.78318992821448
